;start_timestamp;end_timestamp;chord;song_name
8;26.9351;27.5853;Db:min;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
9;27.5853;27.8639;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
10;27.8639;28.7927;B:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
11;28.7927;29.9073;Db:min/5;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
12;29.9073;30.3717;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
13;30.3717;31.1147;B:min;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
14;31.1147;32.1364;Db:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
15;32.1364;32.3222;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
16;32.3222;33.1581;B:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
17;33.1581;34.2727;Db:min/5;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
18;34.2727;34.8299;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
19;34.8299;35.6659;B:min;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
20;35.6659;36.5018;Db:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
21;36.5018;36.7804;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
22;36.7804;37.7092;B:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
23;37.7092;38.7309;Db:min/5;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
24;38.7309;39.2882;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
25;39.2882;40.4027;B:min;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
26;40.4027;40.8671;E:maj/5;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
27;40.8671;41.5173;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
28;41.5173;41.9817;B:min;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
29;41.9817;43.3749;E:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
30;43.3749;44.861;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
31;44.861;45.604;D:maj/5;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
32;45.604;68.4524;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
33;68.4524;68.7311;D:7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
34;68.7311;69.0097;C:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
35;69.0097;70.31;G:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
36;70.31;71.7961;B:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
37;71.7961;72.4463;Db:min;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
38;72.4463;72.632;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
39;72.632;73.4679;B:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
40;73.4679;74.5825;Db:min/5;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
41;74.5825;75.1398;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
42;75.1398;76.1615;B:min;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
43;76.1615;77.0902;Db:min;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
44;77.0902;77.9262;B:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
45;77.9262;78.9478;Db:min/5;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
46;78.9478;79.5051;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
47;79.5051;80.6197;B:min;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
48;80.6197;81.0841;Db:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
49;81.0841;81.4556;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
50;81.4556;82.3844;B:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
51;82.3844;83.3132;Db:min/5;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
52;83.3132;83.9634;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
53;83.9634;84.8922;B:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
54;84.8922;85.6352;Db:min7;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
55;85.6352;86.3782;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
56;86.3782;88.0501;E:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
57;88.0501;90.0005;A:maj;416_Ozzy Osbourne-1980-Blizzard Of Ozz-05-Suicide Solution
0;0.0;1.6718;B:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
1;1.6718;2.0434;Gb:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
2;2.0434;3.901;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
3;3.901;4.9226;D:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
4;4.9226;6.8731;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
5;6.8731;7.709;D:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
6;7.709;9.5666;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
7;9.5666;10.4954;D:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
8;10.4954;12.9103;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
9;12.9103;14.1177;B:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
10;14.1177;15.7896;Ab:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
11;15.7896;16.9041;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
12;16.9041;18.576;Gb:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
13;18.576;19.5976;B:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
14;19.5976;21.3624;Ab:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
15;21.3624;22.9413;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
16;22.9413;23.963;Gb:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
17;23.963;25.1704;B:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
18;25.1704;26.7494;Ab:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
19;26.7494;27.8639;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
20;27.8639;29.1643;Gb:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
21;29.1643;29.5358;C:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
22;29.5358;30.6503;B:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
23;30.6503;32.3222;Ab:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
24;32.3222;33.4367;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
25;33.4367;34.8299;Gb:min7;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
26;34.8299;37.7092;B:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
27;37.7092;40.5885;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
28;40.5885;42.9105;B:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
29;42.9105;43.3749;Gb:7;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
30;43.3749;46.347;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
31;46.347;48.8548;B:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
32;48.8548;51.4554;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
33;51.4554;51.8269;N;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
34;51.8269;54.4276;B:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
35;54.4276;57.3997;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
36;57.3997;59.9075;B:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
37;59.9075;62.3224;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
38;62.3224;62.8796;N;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
39;62.8796;65.4803;B:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
40;65.4803;67.245;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
41;67.245;68.3595;D:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
42;68.3595;70.2171;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
43;70.2171;71.1459;D:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
44;71.1459;73.0035;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
45;73.0035;73.8395;D:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
46;73.8395;76.3472;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
47;76.3472;77.4618;B:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
48;77.4618;79.2265;Ab:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
49;79.2265;80.8983;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
50;80.8983;81.4556;Gb:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
51;81.4556;81.92;C:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
52;81.92;83.0346;B:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
53;83.0346;84.242;Ab:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
54;84.242;84.7064;Gb:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
55;84.7064;86.2854;E:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
56;86.2854;87.0284;Gb:min7;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
57;87.0284;87.3999;C:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
58;87.3999;88.5145;B:maj;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
59;88.5145;90.0005;Ab:min;417_Foo Fighters-1997-The Colour And The Shape-02-Monkey Wre
0;0.0;2.9722;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
1;2.9722;4.8298;F:maj/5;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
2;4.8298;7.4304;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
3;7.4304;9.1951;F:maj/5;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
4;9.1951;10.5883;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
5;10.5883;12.7245;Bb:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
6;12.7245;14.675;F:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
7;14.675;18.6688;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
8;18.6688;20.7122;Bb:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
9;20.7122;22.7556;F:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
10;22.7556;27.3995;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
11;27.3995;28.6999;F:maj/5;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
12;28.6999;31.2076;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
13;31.2076;32.7866;F:maj/5;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
14;32.7866;39.2882;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
15;39.2882;40.6814;F:maj/5;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
16;40.6814;42.7247;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
17;42.7247;44.7681;Bb:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
18;44.7681;46.7185;F:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
19;46.7185;50.7124;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
20;50.7124;52.7557;Bb:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
21;52.7557;54.7062;F:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
22;54.7062;58.8858;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
23;58.8858;59.536;Bb:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
24;59.536;62.7868;F:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
25;62.7868;78.7621;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
26;78.7621;80.8054;F:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
27;80.8054;82.7559;G:min;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
28;82.7559;86.6569;C:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
29;86.6569;88.7931;F:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
30;88.7931;90.0005;G:maj;418_ZZ Top-1983-Eliminator-01-Gimme All Your Lovin
0;0.0;10.3097;G:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
1;10.3097;18.1116;D:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
2;18.1116;26.0063;C:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
3;26.0063;27.4924;G:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
4;27.4924;30.0002;C:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
5;30.0002;32.2293;G:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
6;32.2293;32.7866;D:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
7;32.7866;35.2943;G:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
8;35.2943;37.895;C:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
9;37.895;39.381;G:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
10;39.381;41.0529;D:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
11;41.0529;65.3874;G:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
12;65.3874;73.2822;D:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
13;73.2822;81.0841;C:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
14;81.0841;82.5702;G:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
15;82.5702;85.0779;C:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
16;85.0779;90.0005;G:maj;419_ACDC-1990-The Razors Edge-03-Moneytalks
0;0.0;1.8576;F:min;420_Queen-1981-Greatest Hits-10-Somebody To Love
1;1.8576;2.6006;Bb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
2;2.6006;4.2725;Eb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
3;4.2725;5.0155;Ab:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
4;5.0155;6.0372;Eb:maj/3;420_Queen-1981-Greatest Hits-10-Somebody To Love
5;6.0372;7.5233;F:min;420_Queen-1981-Greatest Hits-10-Somebody To Love
6;7.5233;9.1951;Bb:7;420_Queen-1981-Greatest Hits-10-Somebody To Love
7;9.1951;10.8669;Eb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
8;10.8669;11.7029;Ab:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
9;11.7029;12.353;Bb:7;420_Queen-1981-Greatest Hits-10-Somebody To Love
10;12.353;15.0465;Eb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
11;15.0465;15.8824;Bb:7/3;420_Queen-1981-Greatest Hits-10-Somebody To Love
12;15.8824;16.7184;Eb:7;420_Queen-1981-Greatest Hits-10-Somebody To Love
13;16.7184;17.5543;Db:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
14;17.5543;21.641;Ab:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
15;21.641;22.4769;Eb:7/3;420_Queen-1981-Greatest Hits-10-Somebody To Love
16;22.4769;23.22;F:min7;420_Queen-1981-Greatest Hits-10-Somebody To Love
17;23.22;24.3345;Db:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
18;24.3345;25.7277;Eb:7;420_Queen-1981-Greatest Hits-10-Somebody To Love
19;25.7277;29.0714;Ab:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
20;29.0714;30.7432;F:min;420_Queen-1981-Greatest Hits-10-Somebody To Love
21;30.7432;32.3222;Db:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
22;32.3222;33.994;Eb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
23;33.994;35.8516;Ab:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
24;35.8516;36.5018;G:min;420_Queen-1981-Greatest Hits-10-Somebody To Love
25;36.5018;37.6163;F:min;420_Queen-1981-Greatest Hits-10-Somebody To Love
26;37.6163;38.1736;Ab:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
27;38.1736;39.0095;Bb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
28;39.0095;40.5885;Eb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
29;40.5885;41.4244;Ab:maj7;420_Queen-1981-Greatest Hits-10-Somebody To Love
30;41.4244;42.2603;Eb:maj/3;420_Queen-1981-Greatest Hits-10-Somebody To Love
31;42.2603;43.5606;F:min;420_Queen-1981-Greatest Hits-10-Somebody To Love
32;43.5606;45.5111;Bb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
33;45.5111;47.1829;Eb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
34;47.1829;48.0189;Ab:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
35;48.0189;48.8548;Bb:7;420_Queen-1981-Greatest Hits-10-Somebody To Love
36;48.8548;51.1768;Eb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
37;51.1768;52.1056;Bb:7;420_Queen-1981-Greatest Hits-10-Somebody To Love
38;52.1056;52.9415;Eb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
39;52.9415;53.8703;Db:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
40;53.8703;57.7712;Ab:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
41;57.7712;58.6072;Eb:maj/3;420_Queen-1981-Greatest Hits-10-Somebody To Love
42;58.6072;59.3502;F:min7;420_Queen-1981-Greatest Hits-10-Somebody To Love
43;59.3502;60.5576;Db:maj7;420_Queen-1981-Greatest Hits-10-Somebody To Love
44;60.5576;61.9508;Eb:7;420_Queen-1981-Greatest Hits-10-Somebody To Love
45;61.9508;68.2667;Ab:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
46;68.2667;75.0469;Db:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
47;75.0469;78.3906;Gb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
48;78.3906;81.6414;Gb:min;420_Queen-1981-Greatest Hits-10-Somebody To Love
49;81.6414;88.3287;Bb:7;420_Queen-1981-Greatest Hits-10-Somebody To Love
50;88.3287;90.0005;Eb:maj;420_Queen-1981-Greatest Hits-10-Somebody To Love
0;0.0;1.0217;Bb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
1;1.0217;2.2291;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
2;2.2291;2.5078;E:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
3;2.5078;4.1796;F:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
4;4.1796;5.387;C:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
5;5.387;5.7585;Db:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
6;5.7585;6.966;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
7;6.966;7.3375;E:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
8;7.3375;8.2663;F:min;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
9;8.2663;9.3809;Db:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
10;9.3809;10.5883;C:min;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
11;10.5883;11.7029;G:min;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
12;11.7029;12.1673;Ab:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
13;12.1673;13.7462;Bb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
14;13.7462;14.9537;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
15;14.9537;15.2323;E:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
16;15.2323;16.9041;F:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
17;16.9041;18.2044;C:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
18;18.2044;18.4831;Db:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
19;18.4831;19.8763;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
20;19.8763;23.22;F:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
21;23.22;24.5203;G:min;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
22;24.5203;26.3779;Bb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
23;26.3779;27.6782;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
24;27.6782;27.9568;E:min;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
25;27.9568;29.6287;F:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
26;29.6287;30.929;C:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
27;30.929;31.1147;Db:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
28;31.1147;32.6008;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
29;32.6008;34.6442;F:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
30;34.6442;34.9228;Gb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
31;34.9228;35.573;G:min;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
32;35.573;35.8516;A:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
33;35.8516;37.059;G:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
34;37.059;37.4306;C:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
35;37.4306;38.7309;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
36;38.7309;40.4956;F:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
37;40.4956;42.0746;Ab:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
38;42.0746;44.025;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
39;44.025;45.3254;Ab:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
40;45.3254;48.4833;B:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
41;48.4833;50.1551;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
42;50.1551;51.7341;Ab:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
43;51.7341;54.7991;B:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
44;54.7991;56.7496;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
45;56.7496;58.0499;Ab:min;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
46;58.0499;59.6288;B:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
47;59.6288;61.1149;B:min;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
48;61.1149;62.6939;G:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
49;62.6939;64.3657;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
50;64.3657;72.3534;C:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
51;72.3534;73.5608;G:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
52;73.5608;75.6042;Bb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
53;75.6042;76.8116;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
54;76.8116;78.6692;F:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
55;78.6692;79.1336;C:min;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
56;79.1336;79.9695;C:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
57;79.9695;80.341;Db:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
58;80.341;81.6414;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
59;81.6414;85.1708;F:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
60;85.1708;86.2854;G:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
61;86.2854;88.3287;Bb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
62;88.3287;89.629;Eb:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
63;89.629;90.0005;F:maj;421_oundgarden-1996-Down On The Upside-01-Pretty Noose
0;0.0;0.6502;A:7/5;422_Lynyrd Skynyrd-1989-Skynyrd's Innyrds-13-Call Me the Bre
1;0.6502;5.6657;D:maj;422_Lynyrd Skynyrd-1989-Skynyrd's Innyrds-13-Call Me the Bre
2;5.6657;10.7741;A:maj;422_Lynyrd Skynyrd-1989-Skynyrd's Innyrds-13-Call Me the Bre
3;10.7741;13.2818;E:maj;422_Lynyrd Skynyrd-1989-Skynyrd's Innyrds-13-Call Me the Bre
4;13.2818;15.8824;D:maj;422_Lynyrd Skynyrd-1989-Skynyrd's Innyrds-13-Call Me the Bre
5;15.8824;31.0219;A:maj;422_Lynyrd Skynyrd-1989-Skynyrd's Innyrds-13-Call Me the Bre
6;31.0219;35.2015;D:maj;422_Lynyrd Skynyrd-1989-Skynyrd's Innyrds-13-Call Me the Bre
7;35.2015;41.1458;A:maj;422_Lynyrd Skynyrd-1989-Skynyrd's Innyrds-13-Call Me the Bre
8;41.1458;43.7464;E:maj;422_Lynyrd Skynyrd-1989-Skynyrd's Innyrds-13-Call Me the Bre
9;43.7464;45.9755;D:maj;422_Lynyrd Skynyrd-1989-Skynyrd's Innyrds-13-Call Me the Bre
10;45.9755;54.1489;A:maj;422_Lynyrd Skynyrd-1989-Skynyrd's Innyrds-13-Call Me the Bre
